"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"United States","USA","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","3543.33709029761","3786.70534453211","4111.50734688008","4504.1186666525","4886.50390764546","5360.75358051131","5913.52998710163","6498.66546415549","7178.57366164189","7914.31202294647","8655.75459965902","9468.57498830997","10044.601939246","10963.9820440639","11873.395831171","12809.7846505198","13503.4211992919","14264.2691623515","15301.2254180906","16280.5274429018","17142.8565956639","17512.4063355198","18384.1365925195","19243.0128250844","20156.9360933597","20937.7790084808","21871.6537770327","22813.8668138759","23936.036198901","25299.4156251338","26944.2443634508","27887.7059261263","28704.8538184622","29976.4971313746","31585.0684798647","33337.1877333594","34930.6385601614","36350.5022304707","36062.3191563536","35280.8771104675","35650.3714600494","35970.8175120209","36172.7095659333","36526.174585589","37262.176795861","38212.7414081329","38844.3122975855","39593.7819657942","40441.1989698782","41097.3383082446","39892.7677224279","43323.8958430743","44382.9971565595","45129.1621450025","45923.3571245703",
"United States","USA","Households and NPISHs final consumption expenditure: linked series (current LCU)","NE.CON.PRVT.CN.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3808994000000","3943449000000","4197559000000","4451984000000","4720965000000","4962590000000","5244596000000","5536790000000","5877248000000","6283758000000","6767179000000","7073801000000","7348941000000","7740749000000","8231960000000","8769066000000","9277236000000","9746594000000","10050083000000","9891218000000","10260256000000","10698857000000","11047363000000","11388233000000","11874450000000","12297438000000","12726849000000","13290626000000","13934442000000","14437543000000","14225657000000","16113945000000","17690841000000","18822769000000","19825338000000",
"United States","USA","General government final consumption expenditure (constant LCU)","NE.CON.GOVT.KN","","","","","","","","","","","232324158854.636","251816563707.055","271746417892.484","288168241751.769","319597108431.899","357581689634.265","379011886573.404","411140913205.266","446812917906.13","487707802522.319","546691156803.721","611032361593.554","668259893070.012","717504878039.983","764907273395.156","832286521624.429","889346544954.087","936229544544.723","988724669600.442","1062205311694.8","1142653810658.2","1210947725700","1263400672400","1293114689500","1335366510600","1375908302500","1413442178400","1470851679100","1527586326900","1628597354700","1732429508900","1853617435300","1983367558700","2104550664700","2231738757000","2364428106100","2498104427600","2649439000000","2712501000000","2826940000000","2825521000000","2738208000000","2698654000000","2647196000000","2625243000000","2670897000000","2717752000000","2715714000000","2753568000000","2861646000000","2948542000000","2961162000000","2926739000000","3012421000000","3086596000000",
"United States","USA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","84517000000","89340000000","97690000000","102755000000","108371000000","116190000000","131878000000","149350000000","166280000000","179437000000","192785000000","208959000000","225498000000","239125000000","265205000000","296724000000","314508000000","341170000000","370770000000","404705000000","453649000000","507042000000","554530000000","595393000000","634729000000","690639000000","737989000000","776892000000","820455000000","881429000000","948186000000","1004858000000","1048383000000","1073040000000","1108101000000","1141743000000","1172889000000","1220529000000","1267608000000","1351428000000","1437588000000","1538151000000","1645818000000","1746378000000","1851920000000","1962027000000","2072954000000","2198533000000","2353441000000","2433429000000","2511047000000","2511311000000","2515440000000","2530744000000","2562276000000","2603988000000","2653374000000","2715714000000","2859732000000","3012056000000","3180853000000","3375285000000","3566532000000","3723954000000","3916690000000",
"United States","USA","Military expenditure (current LCU)","MS.MIL.XPND.CN","47346552670.2126","49879770605.0578","54650942605.0773","54561215775.4246","53432327058.1665","54561791263.2266","66442751527.3178","78398442240.5239","84329031218.2481","84990165430.7737","83407993004.8882","78237979893.08","80708070966.4935","81469794407.5887","89278920339.82","92080928753.6472","94715251079.7143","104665218971.628","113382063749.093","126879927116.756","143688354872.676","176558875270.821","221673542584.02","223427165005.73","245149168288.537","272163229313.057","295546223803.599","304086648682.908","309661269300.954","321866558808.32","325129313986.031","299372779114.591","325033735954.804","316719443747.423","308084000000","295853097724.661","287960668678.94","293167825790.971","290996055088.378","298094891322.404","320086324211.196","331805610572.137","378463138753.841","440532069586.192","492999376159.397","533203000000","558335000000","589586000000","656756000000","705917000000","738005000000","752288000000","725205000000","679229000000","647789000000","633829639000","639856443000","646752927000","682491400000","734344100000","778397200000","806230200000","860692200000","916014700000","",
"United States","USA","Arms imports (SIPRI trend indicator values)","MS.MIL.MPRT.KD","181000000","198000000","236000000","283000000","358000000","170000000","89000000","88000000","62000000","50000000","38000000","578000000","769000000","656000000","586000000","388000000","499000000","384000000","369000000","253000000","380000000","531000000","248000000","463000000","381000000","654000000","420000000","1993000000","1788000000","1783000000","363000000","515000000","540000000","968000000","951000000","809000000","601000000","610000000","261000000","220000000","333000000","508000000","515000000","630000000","596000000","582000000","706000000","842000000","936000000","939000000","961000000","937000000","1142000000","767000000","560000000","474000000","439000000","496000000","363000000","890000000","798000000","907000000","733000000","792000000","1209000000",
"United States","USA","Logistics performance index: Competence and quality of logistics services (1=low to 5=high)","LP.LPI.LOGS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.85","","","3.92","","3.96","","3.970199","","4.014226","","3.87","","","","3.9","","",
"United States","USA","Lead time to import, median case (days)","LP.IMP.DURS.MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","","","4.04","","2","","2","","3","","2","","","","","","",
"United States","USA","Individuals using the Internet, female (% of female population)","IT.NET.USER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.8284","72.0988","70.0752","75.2518","71.9062","","74.8821","","","","","","","","","",
"United States","USA","Fixed broadband subscriptions","IT.NET.BBND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","706000","2750000","7069870","12792800","19881500","27744300","37352500","51156400","60237700","71704000","77130000","79992000","84522000","88317000","92514000","96032000","97810000","102212000","105714000","108200000","110756000","114292000","121232000","125885000","128037000","131028000","",
"United States","USA","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","","","","91600","340213","681825","1230855","2069441","3508944","5283055","7557148","11032753","16009461","24134421","33785661","44042992","55312293","69209321","86047003","109478000","128500000","141800000","160637000","184819000","203700000","229600000","249300000","261300000","274283000","285118000","297404000","304838000","310698000","322597000","332101000","338238000","340113000","348242000","355763000","352522000","361675000","371540000","386106000","",
"United States","USA","Railways, passengers carried (million passenger-km)","IS.RRS.PASG.KM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22079.197517351","21865.609594934","22746.357703048","23490.391327033","23910.674990425","25977.28144892","25198.095303748","24409.622511445","25044.071809908","24776.56200888","25393.591629483","27296.432407703","30357.906712861","32143.406016433","30906.931637514","31871.671919151","32579.510200833","34125.70065511","36047.104941171","36393.106488533","36043.875681391","35892.157355569","33256","31963","32483","12460","","","","",
"United States","USA","Air transport, registered carrier departures worldwide","IS.AIR.DPRT","","","","","","","","","","","5099200","4999200","4985200","5058200","4650400","4576100","4690500","4795900","4857000","5041800","4962700","4628300","4572100","4810900","5206200","5553900","6106000","6398000","6628500","6522100","6848600","6623900","6578100","6427800","7250000","7682200","8031800","7942900","7824400","8511400","8820878","8535240","8038761","7789108","9566226","9969599","9738983","9815504","9054478","9182363","10095197","10057768","9864360","9745498","9556324","9498668","9640591","9639096","9880509","10099031","6175504","8005775","","","",
"United States","USA","Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100)","IQ.SPI.PIL2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.5333333333333","90.5666666666667","94","94","92.7","92.7","93.1333333333333","93.1333333333333","",
"United States","USA","CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","8.44643975777824","8.39624019870452","8.24331503453161","7.94648936596307","8.02587262706675","8.13454366335937","7.97469188690437","7.98115791935322","8.09525329587895","8.03050059527184","7.63441924943064","6.96946835892429","6.85164598316582","6.9096192738911","6.82227752510083","6.54931084013325","5.9808965971224","6.18391998960904","","","","","","","","","","","","","","","","","","","","","","","","","","","1.85077491396878","1.60840500332706","1.51216036303388","1.4595293474952","1.41206910794955","1.3164626506496","1.32318312534579","1.31318793885738","1.27094909333211","1.25422670205477","1.20800294287306","1.15133483432936","1.19826864114645","1.17829730580984","1.11437436785691","1.05294939049704","0.998324241451849","",
